title,link,author,author_link,date
Impact of Selected Historical Events on the Income-Based Distribution of Terrorism. From the Rise of Fundamentalist Terrorism to the Iraq War,https://pureportal.coventry.ac.uk/en/publications/impact-of-selected-historical-events-on-the-income-based-distribu,",Lis, P.,",https://pureportal.coventry.ac.uk/en/persons/piotr-lis,12 Sept 2011
L’impatto delle produzioni cinematografiche sul turismo: Il caso del commissario Montalbano per la provincia di Ragusa,https://pureportal.coventry.ac.uk/en/publications/limpatto-delle-produzioni-cinematografiche-sul-turismo-il-caso-de,"& Mantovani, M.,Lauretta, E.& Mantovani, M.,",https://pureportal.coventry.ac.uk/en/persons/eliana-lauretta,Nov 2011
Marketing for higher education institutions: determinants of customers’ satisfaction at a Syrian Business School: Determinants of customers’ satisfaction at a Syrian Business School,https://pureportal.coventry.ac.uk/en/publications/marketing-for-higher-education-institutions-determinants-of-custo,"Massoud, H., Kaakeh, H. &Ayoubi, R.,",https://pureportal.coventry.ac.uk/en/persons/rami-ayoubi,12 Apr 2011
Microfinance banks and the economics empowerment of the small and medium scale enterpreneurs in Kwara State of Nigeria,https://pureportal.coventry.ac.uk/en/publications/microfinance-banks-and-the-economics-empowerment-of-the-small-and,"& Abdulkadir, R.,Noah, A.& Abdulkadir, R.,",https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah,Dec 2011
"Option Theory, Time Diversification, and Index Funds",https://pureportal.coventry.ac.uk/en/publications/option-theory-time-diversification-and-index-funds,"Redhead, K. & Niklewski, J.,",,2011
South African Managerial Perceptions Of The Net Benefits Of Foreign Stock Listings.,https://pureportal.coventry.ac.uk/en/publications/south-african-managerial-perceptions-of-the-net-benefits-of-forei,"Joosub, T.,",,2011
Student aspiration factors and university reputation: The main internal capabilities affecting the entry standards to UK universities,https://pureportal.coventry.ac.uk/en/publications/student-aspiration-factors-and-university-reputation-the-main-int,"Massoud, H. & Ayoubi, R. M.,",,12 Apr 2011
The Case for Using a Movie to Teach a large Auditing Class,https://pureportal.coventry.ac.uk/en/publications/the-case-for-using-a-movie-to-teach-a-large-auditing-class,"Joosub, T.,",,2011
The effects of variations in the implementation of a stepwise managerial strategic crisis model and corporate reputation capital on post-crisis share price values:  A qualitative and quantitative analysis of specific South African companies,https://pureportal.coventry.ac.uk/en/publications/the-effects-of-variations-in-the-implementation-of-a-stepwise-man,"Joosub, T. & Coldwell, D. A. L.,",,2011
A South African study comparing the effectiveness of computer-based learning materials and face-to-face teaching,https://pureportal.coventry.ac.uk/en/publications/a-south-african-study-comparing-the-effectiveness-of-computer-bas,"Joosub, T.,",,2010
Corporate Social Responsibility (CSR) and its Marketing Motivations: An Empirical Test of the Syrian Private Sector,https://pureportal.coventry.ac.uk/en/publications/corporate-social-responsibility-csr-and-its-marketing-motivations,"Massoud, H. & Abdul-Wahed, U.,",,7 Oct 2010
"Debt-Growth Channels, an Empirical Evaluation of the Developing countries",https://pureportal.coventry.ac.uk/en/publications/debt-growth-channels-an-empirical-evaluation-of-the-developing-co,"Nissah, B.,",,2010
Elementi di statistica descrittiva,https://pureportal.coventry.ac.uk/en/publications/elementi-di-statistica-descrittiva,"Faccia, A.,",,9 Jul 2010
Formal versus informal labor market segmentation in Turkey in the course of market liberalization,https://pureportal.coventry.ac.uk/en/publications/formal-versus-informal-labor-market-segmentation-in-turkey-in-the,"Aydin, E.,Hisarciklilar, M.& Ilkkaracan, I.,",https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar,2010
Income-Based Distribution of Terrorism,https://pureportal.coventry.ac.uk/en/publications/income-based-distribution-of-terrorism,",Lis, P.,",https://pureportal.coventry.ac.uk/en/persons/piotr-lis,2010
Islamic Banking – How does it work?,https://pureportal.coventry.ac.uk/en/publications/islamic-banking-how-does-it-work,",Aziz, A.,",https://pureportal.coventry.ac.uk/en/persons/aqsa-aziz,2010
R&D with spillovers: Monopoly versus noncooperative and cooperative duopoly,https://pureportal.coventry.ac.uk/en/publications/rampd-with-spillovers-monopoly-versus-noncooperative-and-cooperat,"Stepanova, A. & Tesoriere, A.,",,16 Dec 2010
The evolution of residential property price premia in a metropolis: Reconstitution or contamination?,https://pureportal.coventry.ac.uk/en/publications/the-evolution-of-residential-property-price-premia-in-a-metropoli,",Huston, S.,",https://pureportal.coventry.ac.uk/en/persons/simon-huston,2010
The role of development banking in promoting industrialization in Turkey,https://pureportal.coventry.ac.uk/en/publications/the-role-of-development-banking-in-promoting-industrialization-in,"Öztürk, H., Gültekin-Karakaş, D. &Hisarciklilar, M.,",https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar,2010
An Evaluation of financial fraud control in Nierian Universities: A case study of University of Iloin,https://pureportal.coventry.ac.uk/en/publications/an-evaluation-of-financial-fraud-control-in-nierian-universities-,",Noah, A.,",https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah,1 Dec 2009
Asymmetric Response: Explaining Corporate Social Disclosure by Multi-National Firms in Environmentally Sensitive Industries,https://pureportal.coventry.ac.uk/en/publications/asymmetric-response-explaining-corporate-social-disclosure-by-mul,"Massoud, H., Toms, S. & Hasseldine, J.,",,4 Apr 2009
Compensation consultants and executive pay: evidence from the United States and the United Kingdom,https://pureportal.coventry.ac.uk/en/publications/compensation-consultants-and-executive-pay-evidence-from-the-unit-2,"Conyon, M., Peck, S. &Sadler, G.,",https://pureportal.coventry.ac.uk/en/persons/graham-sadler,Feb 2009
Corporate social reporting practice: Evidence from listed companies in Bangladesh,https://pureportal.coventry.ac.uk/en/publications/corporate-social-reporting-practice-evidence-from-listed-companie,"Islam, S., Ahmed, S. & Azim, M.,",,2009
Corporate Social Responsibility: The Disclosure of World Oil Industry,https://pureportal.coventry.ac.uk/en/publications/corporate-social-responsibility-the-disclosure-of-world-oil-indus,"Massoud, H.,",,4 Jun 2009
Cost efficiency analysis in banking industries of ten Asian countries and regions,https://pureportal.coventry.ac.uk/en/publications/cost-efficiency-analysis-in-banking-industries-of-ten-asian-count-2,", Shen, Z. & Weyman-Jones, T.,Liao, H., Shen, Z. & Weyman-Jones, T.,",https://pureportal.coventry.ac.uk/en/persons/hailin-liao,2009
Cultural shock or shocking culture: An exploration of the main obstacles encountering Syrian newly returned academic staff from abroad,https://pureportal.coventry.ac.uk/en/publications/cultural-shock-or-shocking-culture-an-exploration-of-the-main-obs,"Massoud, H. &Ayoubi, R.,",https://pureportal.coventry.ac.uk/en/persons/rami-ayoubi,31 May 2009
"Impact of four major macroeconomic variables on the stock market indices in Malaysia, China and U.S.",https://pureportal.coventry.ac.uk/en/publications/impact-of-four-major-macroeconomic-variables-on-the-stock-market-,"Hosseini, M.,",,2009
Islamic banking: a study of customer satisfaction and preferences in non-Islamic countries,https://pureportal.coventry.ac.uk/en/publications/islamic-banking-a-study-of-customer-satisfaction-and-preferences-,"Masood, O., Aktan, B. & Amin, Q. A.,",,2 Nov 2009
National Attempts confronting globalisation of higher education: The case of the Syrian National Standard Medical Test,https://pureportal.coventry.ac.uk/en/publications/national-attempts-confronting-globalisation-of-higher-education-t,"Massoud, H., Ayoubi, R. M. & Youef, L.,",,16 Nov 2009
Risk Management Strategies to Maintain Corporate Reputation,https://pureportal.coventry.ac.uk/en/publications/risk-management-strategies-to-maintain-corporate-reputation,"Joosub, T.,",,2009
Role of Islamic mortgage in the UK,https://pureportal.coventry.ac.uk/en/publications/role-of-islamic-mortgage-in-the-uk,"Masood, O., Chichti, J. E., Mansour, W. & Amin, Q. A.,",,2 Nov 2009
"Stay Silent! Political Connectedness, Silence and Corporate Governance Disclosure",https://pureportal.coventry.ac.uk/en/publications/stay-silent-political-connectedness-silence-and-corporate-governa,"Yusuf, F., Kodwani, D. & Frecknall-Hughes, J.,",,31 May 2009
Threshold Effects in Debt-Growth Relationships,https://pureportal.coventry.ac.uk/en/publications/threshold-effects-in-debt-growth-relationships,"Nissah, B.,",,2009
"Türkiye'den Çıkan Doğrudan Yatırımları Belirleyen Etmenler, 1992-2005",https://pureportal.coventry.ac.uk/en/publications/t%C3%BCrkiyeden-%C3%A7%C4%B1kan-do%C4%9Frudan-yat%C4%B1r%C4%B1mlar%C4%B1-belirleyen-etmenler-1992-20,"& Kayam, S. S.,Hisarciklilar, M.& Kayam, S. S.,",https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar,1 Jul 2009
Corporate social reporting practice: evidence from listed companies from a developing economy,https://pureportal.coventry.ac.uk/en/publications/corporate-social-reporting-practice-evidence-from-listed-companie-2,"Islam, S., Azim, M. & Ahmed, S.,",,2008
Measuring quality in higher education: can a performance indicator approach be extended to identifying the quality of students' union provision?,https://pureportal.coventry.ac.uk/en/publications/measuring-quality-in-higher-education-can-a-performance-indicator-2,"Rodgers, T.,",,Apr 2008
An investigation into the application of economics threshold concepts using WinEcon via a VLE for business students,https://pureportal.coventry.ac.uk/en/publications/an-investigation-into-the-application-of-economics-threshold-conc,"Walsh, M.,",,7 Sept 2007
An investigation into the main internal capabilities affecting the entry standards to UK universities: A quantitative analysis,https://pureportal.coventry.ac.uk/en/publications/an-investigation-into-the-main-internal-capabilities-affecting-th,"Massoud, H. &Ayoubi, R.,",https://pureportal.coventry.ac.uk/en/persons/rami-ayoubi,14 Mar 2007
An investigation into the measurement of the quality in student unions: a quantitative analysis of eleven student unions,https://pureportal.coventry.ac.uk/en/publications/an-investigation-into-the-measurement-of-the-quality-in-student-u-2,"Rodgers, T.,",,2007
Determinants of acquisitions in the EU commercial banking industry: an empirical investigation of banks’ financial characteristics and market conditions,https://pureportal.coventry.ac.uk/en/publications/determinants-of-acquisitions-in-the-eu-commercial-banking-industr-2,"Pasiouras, F. &Tanna, S.,",https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna,2007
Government’s Role in Fighting Terrorism,https://pureportal.coventry.ac.uk/en/publications/governments-role-in-fighting-terrorism,",Lis, P.,",https://pureportal.coventry.ac.uk/en/persons/piotr-lis,2007
"Market efficiency within the German Stock Market: a comparative study of the relative efficiencies of the DAX, MDAX, SDAX and ASE indices",https://pureportal.coventry.ac.uk/en/publications/market-efficiency-within-the-german-stock-market-a-comparative-st-2,"Rodgers, T. & Starcevic, A.,",,2007
Measuring value added in higher education: a proposed methodology for developing a performance indicator based on the economic value added to graduates,https://pureportal.coventry.ac.uk/en/publications/measuring-value-added-in-higher-education-a-proposed-methodology--2,"Rodgers, T.,",,Mar 2007
"Organizational efficiency of cost control in the service industry: A case of Kwara State Transport Corporation, Ilorin",https://pureportal.coventry.ac.uk/en/publications/organizational-efficiency-of-cost-control-in-the-service-industry,",Noah, A.,",https://pureportal.coventry.ac.uk/en/persons/abdurafiu-noah,2007
"Political, Social and Economic Determinants of Corporate Social Disclosure by Multi-national Firms in Environmentally Sensitive Industries",https://pureportal.coventry.ac.uk/en/publications/political-social-and-economic-determinants-of-corporate-social-di,"Toms, S., Hasseldine, J. & Massoud, H.,",,16 Apr 2007
Productivity growth of Indian manufacturing sector: Panel estimation of stochastic production frontier and technical inefficiency,https://pureportal.coventry.ac.uk/en/publications/productivity-growth-of-indian-manufacturing-sector-panel-estimati,"Madheswaran, S., Rath, B. N. &Liao, H.,",https://pureportal.coventry.ac.uk/en/persons/hailin-liao,2007
"Regulations, supervision and banks’ cost and profit efficiency around the world: a stochastic frontier approach",https://pureportal.coventry.ac.uk/en/publications/regulations-supervision-and-banks-cost-and-profit-efficiency-arou-2,"Pasiouras, F.,Tanna, S.& Zopounidis, C.,",https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna,2007
The identification of acquisition targets in the EU banking industry: An application of multicriteria approaches,https://pureportal.coventry.ac.uk/en/publications/the-identification-of-acquisition-targets-in-the-eu-banking-indus-2,"Pasiouras, F.,Tanna, S.& Zopounidis, C.,",https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna,2007
‘Exploring the tangible benefits of e-learning: Does investment yield interest?’,https://pureportal.coventry.ac.uk/en/publications/exploring-the-tangible-benefits-of-e-learning-does-investment-yie,",",,2007
Educational Attainment and Household Characteristics in Turkey,https://pureportal.coventry.ac.uk/en/publications/educational-attainment-and-household-characteristics-in-turkey,",Hisarciklilar, M.,",https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar,2006
Foreign Direct Investment and Growth in Mediterranean Countries,https://pureportal.coventry.ac.uk/en/publications/foreign-direct-investment-and-growth-in-mediterranean-countries,", Kayam, S. S., Kayalica, M. O. & Ozkale, N. L.,Hisarciklilar, M., Kayam, S. S., Kayalica, M. O. & Ozkale, N. L.,",https://pureportal.coventry.ac.uk/en/persons/mehtap-hisarciklilar,2006
Global oil price shocks and Sri Lanka,https://pureportal.coventry.ac.uk/en/publications/global-oil-price-shocks-and-sri-lanka,"Ganepola, C.,",,7 Jul 2006
Application of quantitative techniques for the prediction of bank acquisition targets,https://pureportal.coventry.ac.uk/en/publications/application-of-quantitative-techniques-for-the-prediction-of-bank-2,"Pasiouras, F.,Tanna, S.& Zopounidis, C.,",https://pureportal.coventry.ac.uk/en/persons/sailesh-tanna,2005
"From Theory to Practice: a new approach to real estate risk, part II",https://pureportal.coventry.ac.uk/en/publications/from-theory-to-practice-a-new-approach-to-real-estate-risk-part-i-2,"Baldwin, K., diBartolomeo, D. & Gold, R.,",,2005
